,gene,trans_id,index,start,end,sample,FPKM
578,A2ML1,1,6,8850275,8851783,7,35
579,A2ML1,1,7,8852013,8852209,7,35
580,A2ML1,1,8,8852337,8854127,7,25
581,A2ML1,1,9,8854250,8854779,7,0
582,A2ML1,1,10,8854832,8855508,7,0
583,A2ML1,1,11,8855593,8857163,7,0
584,A2ML1,1,12,8857341,8857506,7,0
585,A2ML1,1,13,8857589,8857945,7,0
586,A2ML1,1,14,8858103,8860880,7,0
587,A2ML1,1,15,8860956,8861134,7,0
588,A2ML1,1,16,8861298,8863793,7,0
589,A2ML1,1,17,8864009,8867841,7,21
590,A2ML1,1,18,8868058,8868229,7,49
591,A2ML1,1,19,8868358,8868536,7,41
592,A2ML1,1,20,8868628,8869134,7,30
593,A2ML1,1,21,8869204,8874424,7,41
594,A2ML1,1,22,8874528,8874970,7,36
595,A2ML1,1,23,8875013,8876057,7,31
596,A2ML1,1,24,8875013,8880523,7,33
597,A2ML1,1,25,8880617,8886506,7,27
598,A2ML1,2,0,8845175,8845441,7,0
599,A2ML1,2,1,8845503,8846076,7,0
600,A2ML1,2,2,8846223,8847548,7,0
601,A2ML1,2,3,8847699,8848719,7,0
602,A2ML1,2,4,8848915,8849668,7,0
603,A2ML1,2,5,8849760,8850159,7,0
604,A2ML1,2,6,8850275,8851783,7,0
605,A2ML1,2,7,8852013,8852209,7,0
606,A2ML1,2,8,8852337,8854127,7,0
607,A2ML1,2,9,8854250,8854779,7,0
608,A2ML1,2,10,8854832,8855508,7,0
609,A2ML1,2,11,8855593,8857163,7,0
610,A2ML1,2,12,8857341,8857506,7,0
611,A2ML1,2,13,8857589,8857945,7,0
612,A2ML1,2,14,8858103,8860880,7,0
613,A2ML1,2,15,8860956,8861134,7,0
614,A2ML1,2,16,8861298,8863793,7,0
615,A2ML1,2,17,8864009,8867841,7,0
616,A2ML1,2,18,8868058,8868229,7,5
617,A2ML1,2,19,8868358,8868536,7,24
618,A2ML1,2,20,8868628,8869134,7,40
619,A2ML1,2,21,8869204,8874424,7,23
620,A2ML1,2,22,8874528,8874970,7,29
621,A2ML1,2,23,8875013,8876057,7,0
622,A2ML1,2,24,8875013,8880523,7,0
623,A2ML1,2,25,8880617,8886506,7,0
624,A2ML1,0,0,8845175,8845441,8,0
625,A2ML1,0,1,8845503,8846076,8,0
626,A2ML1,0,2,8846223,8847548,8,0
627,A2ML1,0,3,8847699,8848719,8,0
628,A2ML1,0,4,8848915,8849668,8,0
629,A2ML1,0,5,8849760,8850159,8,0
630,A2ML1,0,6,8850275,8851783,8,0
631,A2ML1,0,7,8852013,8852209,8,0
632,A2ML1,0,8,8852337,8854127,8,0
633,A2ML1,0,9,8854250,8854779,8,0
634,A2ML1,0,10,8854832,8855508,8,0
635,A2ML1,0,11,8855593,8857163,8,0
636,A2ML1,0,12,8857341,8857506,8,0
637,A2ML1,0,13,8857589,8857945,8,0
638,A2ML1,0,14,8858103,8860880,8,0
639,A2ML1,0,15,8860956,8861134,8,0
640,A2ML1,0,16,8861298,8863793,8,0
641,A2ML1,0,17,8864009,8867841,8,0
642,A2ML1,0,18,8868058,8868229,8,0
643,A2ML1,0,19,8868358,8868536,8,0
644,A2ML1,0,20,8868628,8869134,8,0
645,A2ML1,0,21,8869204,8874424,8,0
646,A2ML1,0,22,8874528,8874970,8,0
647,A2ML1,0,23,8875013,8876057,8,0
648,A2ML1,0,24,8875013,8880523,8,0
649,A2ML1,0,25,8880617,8886506,8,0
650,A2ML1,1,0,8845175,8845441,8,0
651,A2ML1,1,1,8845503,8846076,8,0
652,A2ML1,1,2,8846223,8847548,8,0
653,A2ML1,1,3,8847699,8848719,8,0
654,A2ML1,1,4,8848915,8849668,8,0
655,A2ML1,1,5,8849760,8850159,8,0
656,A2ML1,1,6,8850275,8851783,8,0
657,A2ML1,1,7,8852013,8852209,8,0
658,A2ML1,1,8,8852337,8854127,8,0
659,A2ML1,1,9,8854250,8854779,8,0
660,A2ML1,1,10,8854832,8855508,8,0
661,A2ML1,1,11,8855593,8857163,8,0
662,A2ML1,1,12,8857341,8857506,8,0
663,A2ML1,1,13,8857589,8857945,8,0
664,A2ML1,1,14,8858103,8860880,8,0
665,A2ML1,1,15,8860956,8861134,8,0
666,A2ML1,1,16,8861298,8863793,8,0
667,A2ML1,1,17,8864009,8867841,8,0
668,A2ML1,1,18,8868058,8868229,8,0
669,A2ML1,1,19,8868358,8868536,8,0
670,A2ML1,1,20,8868628,8869134,8,0
671,A2ML1,1,21,8869204,8874424,8,0
672,A2ML1,1,22,8874528,8874970,8,0
673,A2ML1,1,23,8875013,8876057,8,0
674,A2ML1,1,24,8875013,8880523,8,0
675,A2ML1,1,25,8880617,8886506,8,0
676,A2ML1,2,0,8845175,8845441,8,0
677,A2ML1,2,1,8845503,8846076,8,0
678,A2ML1,2,2,8846223,8847548,8,0
679,A2ML1,2,3,8847699,8848719,8,0
680,A2ML1,2,4,8848915,8849668,8,0
681,A2ML1,2,5,8849760,8850159,8,0
682,A2ML1,2,6,8850275,8851783,8,0
683,A2ML1,2,7,8852013,8852209,8,0
684,A2ML1,2,8,8852337,8854127,8,0
685,A2ML1,2,9,8854250,8854779,8,0
686,A2ML1,2,10,8854832,8855508,8,0
687,A2ML1,2,11,8855593,8857163,8,0
688,A2ML1,2,12,8857341,8857506,8,0
689,A2ML1,2,13,8857589,8857945,8,0
690,A2ML1,2,14,8858103,8860880,8,0
691,A2ML1,2,15,8860956,8861134,8,0
692,A2ML1,2,16,8861298,8863793,8,0
693,A2ML1,2,17,8864009,8867841,8,0
694,A2ML1,2,18,8868058,8868229,8,0
695,A2ML1,2,19,8868358,8868536,8,0
696,A2ML1,2,20,8868628,8869134,8,33
697,A2ML1,2,21,8869204,8874424,8,0
698,A2ML1,2,22,8874528,8874970,8,0
699,A2ML1,2,23,8875013,8876057,8,0
700,A2ML1,2,24,8875013,8880523,8,0
701,A2ML1,2,25,8880617,8886506,8,0
702,A2ML1,0,0,8845175,8845441,9,0
703,A2ML1,0,1,8845503,8846076,9,0
704,A2ML1,0,2,8846223,8847548,9,0
705,A2ML1,0,3,8847699,8848719,9,0
706,A2ML1,0,4,8848915,8849668,9,0
707,A2ML1,0,5,8849760,8850159,9,0
708,A2ML1,0,6,8850275,8851783,9,0
709,A2ML1,0,7,8852013,8852209,9,0
710,A2ML1,0,8,8852337,8854127,9,0
711,A2ML1,0,9,8854250,8854779,9,0
712,A2ML1,0,10,8854832,8855508,9,0
713,A2ML1,0,11,8855593,8857163,9,0
714,A2ML1,0,12,8857341,8857506,9,1
715,A2ML1,0,13,8857589,8857945,9,0
716,A2ML1,0,14,8858103,8860880,9,1
717,A2ML1,0,15,8860956,8861134,9,0
718,A2ML1,0,16,8861298,8863793,9,0
719,A2ML1,0,17,8864009,8867841,9,4
720,A2ML1,0,18,8868058,8868229,9,0
721,A2ML1,0,19,8868358,8868536,9,1
722,A2ML1,0,20,8868628,8869134,9,0
723,A2ML1,0,21,8869204,8874424,9,1
724,A2ML1,0,22,8874528,8874970,9,0
725,A2ML1,0,23,8875013,8876057,9,0
726,A2ML1,0,24,8875013,8880523,9,2
727,A2ML1,0,25,8880617,8886506,9,1
728,A2ML1,1,0,8845175,8845441,9,0
729,A2ML1,1,1,8845503,8846076,9,0
730,A2ML1,1,2,8846223,8847548,9,0
731,A2ML1,1,3,8847699,8848719,9,0
732,A2ML1,1,4,8848915,8849668,9,38
733,A2ML1,1,5,8849760,8850159,9,38
734,A2ML1,1,6,8850275,8851783,9,40
735,A2ML1,1,7,8852013,8852209,9,0
736,A2ML1,1,8,8852337,8854127,9,0
737,A2ML1,1,9,8854250,8854779,9,0
738,A2ML1,1,10,8854832,8855508,9,0
739,A2ML1,1,11,8855593,8857163,9,0
740,A2ML1,1,12,8857341,8857506,9,32
741,A2ML1,1,13,8857589,8857945,9,35
742,A2ML1,1,14,8858103,8860880,9,32
743,A2ML1,1,15,8860956,8861134,9,36
744,A2ML1,1,16,8861298,8863793,9,0
745,A2ML1,1,17,8864009,8867841,9,33
746,A2ML1,1,18,8868058,8868229,9,49
747,A2ML1,1,19,8868358,8868536,9,47
748,A2ML1,1,20,8868628,8869134,9,49
749,A2ML1,1,21,8869204,8874424,9,35
750,A2ML1,1,22,8874528,8874970,9,44
751,A2ML1,1,23,8875013,8876057,9,32
752,A2ML1,1,24,8875013,8880523,9,35
753,A2ML1,1,25,8880617,8886506,9,33
754,A2ML1,2,0,8845175,8845441,9,0
755,A2ML1,2,1,8845503,8846076,9,0
756,A2ML1,2,2,8846223,8847548,9,0
757,A2ML1,2,3,8847699,8848719,9,0
758,A2ML1,2,4,8848915,8849668,9,0
759,A2ML1,2,5,8849760,8850159,9,0
760,A2ML1,2,6,8850275,8851783,9,0
761,A2ML1,2,7,8852013,8852209,9,0
762,A2ML1,2,8,8852337,8854127,9,0
763,A2ML1,2,9,8854250,8854779,9,0
764,A2ML1,2,10,8854832,8855508,9,0
765,A2ML1,2,11,8855593,8857163,9,0
766,A2ML1,2,12,8857341,8857506,9,0
767,A2ML1,2,13,8857589,8857945,9,0
768,A2ML1,2,14,8858103,8860880,9,0
769,A2ML1,2,15,8860956,8861134,9,0
770,A2ML1,2,16,8861298,8863793,9,0
771,A2ML1,2,17,8864009,8867841,9,0
772,A2ML1,2,18,8868058,8868229,9,6
773,A2ML1,2,19,8868358,8868536,9,28
774,A2ML1,2,20,8868628,8869134,9,25
775,A2ML1,2,21,8869204,8874424,9,27
776,A2ML1,2,22,8874528,8874970,9,24
777,A2ML1,2,23,8875013,8876057,9,0
778,A2ML1,2,24,8875013,8880523,9,0
779,A2ML1,2,25,8880617,8886506,9,0
780,A2ML1,0,0,8845175,8845441,10,0
781,A2ML1,0,1,8845503,8846076,10,0
782,A2ML1,0,2,8846223,8847548,10,0
783,A2ML1,0,3,8847699,8848719,10,0
784,A2ML1,0,4,8848915,8849668,10,0
785,A2ML1,0,5,8849760,8850159,10,0
786,A2ML1,0,6,8850275,8851783,10,0
787,A2ML1,0,7,8852013,8852209,10,0
788,A2ML1,0,8,8852337,8854127,10,0
789,A2ML1,0,9,8854250,8854779,10,0
790,A2ML1,0,10,8854832,8855508,10,0
791,A2ML1,0,11,8855593,8857163,10,0
792,A2ML1,0,12,8857341,8857506,10,0
793,A2ML1,0,13,8857589,8857945,10,0
794,A2ML1,0,14,8858103,8860880,10,0
795,A2ML1,0,15,8860956,8861134,10,0
796,A2ML1,0,16,8861298,8863793,10,0
797,A2ML1,0,17,8864009,8867841,10,0
798,A2ML1,0,18,8868058,8868229,10,0
799,A2ML1,0,19,8868358,8868536,10,0
800,A2ML1,0,20,8868628,8869134,10,0
801,A2ML1,0,21,8869204,8874424,10,0
802,A2ML1,0,22,8874528,8874970,10,0
803,A2ML1,0,23,8875013,8876057,10,0
804,A2ML1,0,24,8875013,8880523,10,0
805,A2ML1,0,25,8880617,8886506,10,0
806,A2ML1,1,0,8845175,8845441,10,0
807,A2ML1,1,1,8845503,8846076,10,0
808,A2ML1,1,2,8846223,8847548,10,0
809,A2ML1,1,3,8847699,8848719,10,0
810,A2ML1,1,4,8848915,8849668,10,0
811,A2ML1,1,5,8849760,8850159,10,0
812,A2ML1,1,6,8850275,8851783,10,0
813,A2ML1,1,7,8852013,8852209,10,0
814,A2ML1,1,8,8852337,8854127,10,0
815,A2ML1,1,9,8854250,8854779,10,0
816,A2ML1,1,10,8854832,8855508,10,0
817,A2ML1,1,11,8855593,8857163,10,0
818,A2ML1,1,12,8857341,8857506,10,0
819,A2ML1,1,13,8857589,8857945,10,0
820,A2ML1,1,14,8858103,8860880,10,0
821,A2ML1,1,15,8860956,8861134,10,0
822,A2ML1,1,16,8861298,8863793,10,0
823,A2ML1,1,17,8864009,8867841,10,0
824,A2ML1,1,18,8868058,8868229,10,0
825,A2ML1,1,19,8868358,8868536,10,0
826,A2ML1,1,20,8868628,8869134,10,0
827,A2ML1,1,21,8869204,8874424,10,1
828,A2ML1,1,22,8874528,8874970,10,0
829,A2ML1,1,23,8875013,8876057,10,0
830,A2ML1,1,24,8875013,8880523,10,0
831,A2ML1,1,25,8880617,8886506,10,0
832,A2ML1,2,0,8845175,8845441,10,0
833,A2ML1,2,1,8845503,8846076,10,0
834,A2ML1,2,2,8846223,8847548,10,0
835,A2ML1,2,3,8847699,8848719,10,0
836,A2ML1,2,4,8848915,8849668,10,0
837,A2ML1,2,5,8849760,8850159,10,0
838,A2ML1,2,6,8850275,8851783,10,0
839,A2ML1,2,7,8852013,8852209,10,0
840,A2ML1,2,8,8852337,8854127,10,0
841,A2ML1,2,9,8854250,8854779,10,0
842,A2ML1,2,10,8854832,8855508,10,0
843,A2ML1,2,11,8855593,8857163,10,0
844,A2ML1,2,12,8857341,8857506,10,0
845,A2ML1,2,13,8857589,8857945,10,0
846,A2ML1,2,14,8858103,8860880,10,0
847,A2ML1,2,15,8860956,8861134,10,0
848,A2ML1,2,16,8861298,8863793,10,0
849,A2ML1,2,17,8864009,8867841,10,0
850,A2ML1,2,18,8868058,8868229,10,0
851,A2ML1,2,19,8868358,8868536,10,37
852,A2ML1,2,20,8868628,8869134,10,31
853,A2ML1,2,21,8869204,8874424,10,35
854,A2ML1,2,22,8874528,8874970,10,0
855,A2ML1,2,23,8875013,8876057,10,0
856,A2ML1,2,24,8875013,8880523,10,0
857,A2ML1,2,25,8880617,8886506,10,0
858,A2ML1,0,0,8845175,8845441,11,0
859,A2ML1,0,1,8845503,8846076,11,0
860,A2ML1,0,2,8846223,8847548,11,0
861,A2ML1,0,3,8847699,8848719,11,17
862,A2ML1,0,4,8848915,8849668,11,0
863,A2ML1,0,5,8849760,8850159,11,0
864,A2ML1,0,6,8850275,8851783,11,0
865,A2ML1,0,7,8852013,8852209,11,0
866,A2ML1,0,8,8852337,8854127,11,0
867,A2ML1,0,9,8854250,8854779,11,0
868,A2ML1,0,10,8854832,8855508,11,0
869,A2ML1,0,11,8855593,8857163,11,0
870,A2ML1,0,12,8857341,8857506,11,0
871,A2ML1,0,13,8857589,8857945,11,0
872,A2ML1,0,14,8858103,8860880,11,17
873,A2ML1,0,15,8860956,8861134,11,0
874,A2ML1,0,16,8861298,8863793,11,33
875,A2ML1,0,17,8864009,8867841,11,0
876,A2ML1,0,18,8868058,8868229,11,7
877,A2ML1,0,19,8868358,8868536,11,2
878,A2ML1,0,20,8868628,8869134,11,4
879,A2ML1,0,21,8869204,8874424,11,4
880,A2ML1,0,22,8874528,8874970,11,2
881,A2ML1,0,23,8875013,8876057,11,0
882,A2ML1,0,24,8875013,8880523,11,8
883,A2ML1,0,25,8880617,8886506,11,10
884,A2ML1,1,0,8845175,8845441,11,0
885,A2ML1,1,1,8845503,8846076,11,0
886,A2ML1,1,2,8846223,8847548,11,0
887,A2ML1,1,3,8847699,8848719,11,14
888,A2ML1,1,4,8848915,8849668,11,0
889,A2ML1,1,5,8849760,8850159,11,30
890,A2ML1,1,6,8850275,8851783,11,0
891,A2ML1,1,7,8852013,8852209,11,30
892,A2ML1,1,8,8852337,8854127,11,0
893,A2ML1,1,9,8854250,8854779,11,0
894,A2ML1,1,10,8854832,8855508,11,0
895,A2ML1,1,11,8855593,8857163,11,0
896,A2ML1,1,12,8857341,8857506,11,0
897,A2ML1,1,13,8857589,8857945,11,0
898,A2ML1,1,14,8858103,8860880,11,16
899,A2ML1,1,15,8860956,8861134,11,0
900,A2ML1,1,16,8861298,8863793,11,0
901,A2ML1,1,17,8864009,8867841,11,0
902,A2ML1,1,18,8868058,8868229,11,23
903,A2ML1,1,19,8868358,8868536,11,17
904,A2ML1,1,20,8868628,8869134,11,13
905,A2ML1,1,21,8869204,8874424,11,18
906,A2ML1,1,22,8874528,8874970,11,30
907,A2ML1,1,23,8875013,8876057,11,0
908,A2ML1,1,24,8875013,8880523,11,39
909,A2ML1,1,25,8880617,8886506,11,27
910,A2ML1,2,0,8845175,8845441,11,0
911,A2ML1,2,1,8845503,8846076,11,0
912,A2ML1,2,2,8846223,8847548,11,0
913,A2ML1,2,3,8847699,8848719,11,0
914,A2ML1,2,4,8848915,8849668,11,0
915,A2ML1,2,5,8849760,8850159,11,0
916,A2ML1,2,6,8850275,8851783,11,0
917,A2ML1,2,7,8852013,8852209,11,0
918,A2ML1,2,8,8852337,8854127,11,0
919,A2ML1,2,9,8854250,8854779,11,0
920,A2ML1,2,10,8854832,8855508,11,0
921,A2ML1,2,11,8855593,8857163,11,0
922,A2ML1,2,12,8857341,8857506,11,0
923,A2ML1,2,13,8857589,8857945,11,0
924,A2ML1,2,14,8858103,8860880,11,0
925,A2ML1,2,15,8860956,8861134,11,0
926,A2ML1,2,16,8861298,8863793,11,0
927,A2ML1,2,17,8864009,8867841,11,0
928,A2ML1,2,18,8868058,8868229,11,9
929,A2ML1,2,19,8868358,8868536,11,39
930,A2ML1,2,20,8868628,8869134,11,44
931,A2ML1,2,21,8869204,8874424,11,54
932,A2ML1,2,22,8874528,8874970,11,47
933,A2ML1,2,23,8875013,8876057,11,0
934,A2ML1,2,24,8875013,8880523,11,0
935,A2ML1,2,25,8880617,8886506,11,0
936,A2ML1,0,0,8845175,8845441,12,0
937,A2ML1,0,1,8845503,8846076,12,0
938,A2ML1,0,2,8846223,8847548,12,0
939,A2ML1,0,3,8847699,8848719,12,0
940,A2ML1,0,4,8848915,8849668,12,0
941,A2ML1,0,5,8849760,8850159,12,0
942,A2ML1,0,6,8850275,8851783,12,0
943,A2ML1,0,7,8852013,8852209,12,0
944,A2ML1,0,8,8852337,8854127,12,0
945,A2ML1,0,9,8854250,8854779,12,0
946,A2ML1,0,10,8854832,8855508,12,0
947,A2ML1,0,11,8855593,8857163,12,0
948,A2ML1,0,12,8857341,8857506,12,0
949,A2ML1,0,13,8857589,8857945,12,0
950,A2ML1,0,14,8858103,8860880,12,0
951,A2ML1,0,15,8860956,8861134,12,0
952,A2ML1,0,16,8861298,8863793,12,0
953,A2ML1,0,17,8864009,8867841,12,0
954,A2ML1,0,18,8868058,8868229,12,0
955,A2ML1,0,19,8868358,8868536,12,0
956,A2ML1,0,20,8868628,8869134,12,0
957,A2ML1,0,21,8869204,8874424,12,0
958,A2ML1,0,22,8874528,8874970,12,0
959,A2ML1,0,23,8875013,8876057,12,0
960,A2ML1,0,24,8875013,8880523,12,0
961,A2ML1,0,25,8880617,8886506,12,0
962,A2ML1,1,0,8845175,8845441,12,0
963,A2ML1,1,1,8845503,8846076,12,0
964,A2ML1,1,2,8846223,8847548,12,0
965,A2ML1,1,3,8847699,8848719,12,0
966,A2ML1,1,4,8848915,8849668,12,0
967,A2ML1,1,5,8849760,8850159,12,0
968,A2ML1,1,6,8850275,8851783,12,0
969,A2ML1,1,7,8852013,8852209,12,0
970,A2ML1,1,8,8852337,8854127,12,0
971,A2ML1,1,9,8854250,8854779,12,0
972,A2ML1,1,10,8854832,8855508,12,0
973,A2ML1,1,11,8855593,8857163,12,0
974,A2ML1,1,12,8857341,8857506,12,0
975,A2ML1,1,13,8857589,8857945,12,0
976,A2ML1,1,14,8858103,8860880,12,0
977,A2ML1,1,15,8860956,8861134,12,0
978,A2ML1,1,16,8861298,8863793,12,0
979,A2ML1,1,17,8864009,8867841,12,0
980,A2ML1,1,18,8868058,8868229,12,0
981,A2ML1,1,19,8868358,8868536,12,0
982,A2ML1,1,20,8868628,8869134,12,0
983,A2ML1,1,21,8869204,8874424,12,0
984,A2ML1,1,22,8874528,8874970,12,0
985,A2ML1,1,23,8875013,8876057,12,0
986,A2ML1,1,24,8875013,8880523,12,0
987,A2ML1,1,25,8880617,8886506,12,0
988,A2ML1,2,0,8845175,8845441,12,0
989,A2ML1,2,1,8845503,8846076,12,0
990,A2ML1,2,2,8846223,8847548,12,0
991,A2ML1,2,3,8847699,8848719,12,0
992,A2ML1,2,4,8848915,8849668,12,0
993,A2ML1,2,5,8849760,8850159,12,0
994,A2ML1,2,6,8850275,8851783,12,0
995,A2ML1,2,7,8852013,8852209,12,0
996,A2ML1,2,8,8852337,8854127,12,0
997,A2ML1,2,9,8854250,8854779,12,0
998,A2ML1,2,10,8854832,8855508,12,0
999,A2ML1,2,11,8855593,8857163,12,0
1000,A2ML1,2,12,8857341,8857506,12,0
1001,A2ML1,2,13,8857589,8857945,12,0
1002,A2ML1,2,14,8858103,8860880,12,0
1003,A2ML1,2,15,8860956,8861134,12,0
1004,A2ML1,2,16,8861298,8863793,12,0
1005,A2ML1,2,17,8864009,8867841,12,0
1006,A2ML1,2,18,8868058,8868229,12,0
1007,A2ML1,2,19,8868358,8868536,12,0
1008,A2ML1,2,20,8868628,8869134,12,32
1009,A2ML1,2,21,8869204,8874424,12,0
1010,A2ML1,2,22,8874528,8874970,12,34
1011,A2ML1,2,23,8875013,8876057,12,0
1012,A2ML1,2,24,8875013,8880523,12,0
1013,A2ML1,2,25,8880617,8886506,12,0
1014,A2ML1,0,0,8845175,8845441,13,0
1015,A2ML1,0,1,8845503,8846076,13,0
1016,A2ML1,0,2,8846223,8847548,13,0
1017,A2ML1,0,3,8847699,8848719,13,0
1018,A2ML1,0,4,8848915,8849668,13,0
1019,A2ML1,0,5,8849760,8850159,13,0
1020,A2ML1,0,6,8850275,8851783,13,0
1021,A2ML1,0,7,8852013,8852209,13,0
1022,A2ML1,0,8,8852337,8854127,13,0
1023,A2ML1,0,9,8854250,8854779,13,0
1024,A2ML1,0,10,8854832,8855508,13,0
1025,A2ML1,0,11,8855593,8857163,13,0
1026,A2ML1,0,12,8857341,8857506,13,0
1027,A2ML1,0,13,8857589,8857945,13,0
1028,A2ML1,0,14,8858103,8860880,13,0
1029,A2ML1,0,15,8860956,8861134,13,0
1030,A2ML1,0,16,8861298,8863793,13,0
1031,A2ML1,0,17,8864009,8867841,13,0
1032,A2ML1,0,18,8868058,8868229,13,0
1033,A2ML1,0,19,8868358,8868536,13,0
1034,A2ML1,0,20,8868628,8869134,13,0
1035,A2ML1,0,21,8869204,8874424,13,0
1036,A2ML1,0,22,8874528,8874970,13,0
1037,A2ML1,0,23,8875013,8876057,13,0
1038,A2ML1,0,24,8875013,8880523,13,0
1039,A2ML1,0,25,8880617,8886506,13,0
1040,A2ML1,1,0,8845175,8845441,13,0
1041,A2ML1,1,1,8845503,8846076,13,0
1042,A2ML1,1,2,8846223,8847548,13,0
1043,A2ML1,1,3,8847699,8848719,13,0
1044,A2ML1,1,4,8848915,8849668,13,0
1045,A2ML1,1,5,8849760,8850159,13,0
1046,A2ML1,1,6,8850275,8851783,13,0
1047,A2ML1,1,7,8852013,8852209,13,0
1048,A2ML1,1,8,8852337,8854127,13,0
1049,A2ML1,1,9,8854250,8854779,13,0
1050,A2ML1,1,10,8854832,8855508,13,0
1051,A2ML1,1,11,8855593,8857163,13,0
1052,A2ML1,1,12,8857341,8857506,13,0
1053,A2ML1,1,13,8857589,8857945,13,0
1054,A2ML1,1,14,8858103,8860880,13,0
1055,A2ML1,1,15,8860956,8861134,13,0
1056,A2ML1,1,16,8861298,8863793,13,0
1057,A2ML1,1,17,8864009,8867841,13,0
1058,A2ML1,1,18,8868058,8868229,13,0
1059,A2ML1,1,19,8868358,8868536,13,0
1060,A2ML1,1,20,8868628,8869134,13,0
1061,A2ML1,1,21,8869204,8874424,13,0
1062,A2ML1,1,22,8874528,8874970,13,0
1063,A2ML1,1,23,8875013,8876057,13,0
1064,A2ML1,1,24,8875013,8880523,13,0
1065,A2ML1,1,25,8880617,8886506,13,0
1066,A2ML1,2,0,8845175,8845441,13,0
1067,A2ML1,2,1,8845503,8846076,13,0
1068,A2ML1,2,2,8846223,8847548,13,0
1069,A2ML1,2,3,8847699,8848719,13,0
1070,A2ML1,2,4,8848915,8849668,13,0
1071,A2ML1,2,5,8849760,8850159,13,0
1072,A2ML1,2,6,8850275,8851783,13,0
1073,A2ML1,2,7,8852013,8852209,13,0
1074,A2ML1,2,8,8852337,8854127,13,0
1075,A2ML1,2,9,8854250,8854779,13,0
1076,A2ML1,2,10,8854832,8855508,13,0
1077,A2ML1,2,11,8855593,8857163,13,0
1078,A2ML1,2,12,8857341,8857506,13,0
1079,A2ML1,2,13,8857589,8857945,13,0
1080,A2ML1,2,14,8858103,8860880,13,0
1081,A2ML1,2,15,8860956,8861134,13,0
1082,A2ML1,2,16,8861298,8863793,13,0
1083,A2ML1,2,17,8864009,8867841,13,0
1084,A2ML1,2,18,8868058,8868229,13,0
1085,A2ML1,2,19,8868358,8868536,13,0
1086,A2ML1,2,20,8868628,8869134,13,0
1087,A2ML1,2,21,8869204,8874424,13,0
1088,A2ML1,2,22,8874528,8874970,13,31
1089,A2ML1,2,23,8875013,8876057,13,0
1090,A2ML1,2,24,8875013,8880523,13,0
1091,A2ML1,2,25,8880617,8886506,13,0
1092,A2ML1,0,0,8845175,8845441,14,35
1093,A2ML1,0,1,8845503,8846076,14,9
1094,A2ML1,0,2,8846223,8847548,14,22
1095,A2ML1,0,3,8847699,8848719,14,29
1096,A2ML1,0,4,8848915,8849668,14,18
1097,A2ML1,0,5,8849760,8850159,14,1
1098,A2ML1,0,6,8850275,8851783,14,2
1099,A2ML1,0,7,8852013,8852209,14,0
1100,A2ML1,0,8,8852337,8854127,14,46
1101,A2ML1,0,9,8854250,8854779,14,49
1102,A2ML1,0,10,8854832,8855508,14,54
1103,A2ML1,0,11,8855593,8857163,14,33
1104,A2ML1,0,12,8857341,8857506,14,38
1105,A2ML1,0,13,8857589,8857945,14,31
1106,A2ML1,0,14,8858103,8860880,14,30
1107,A2ML1,0,15,8860956,8861134,14,32
1108,A2ML1,0,16,8861298,8863793,14,52
1109,A2ML1,0,17,8864009,8867841,14,30
1110,A2ML1,0,18,8868058,8868229,14,27
1111,A2ML1,0,19,8868358,8868536,14,16
1112,A2ML1,0,20,8868628,8869134,14,22
1113,A2ML1,0,21,8869204,8874424,14,27
1114,A2ML1,0,22,8874528,8874970,14,16
1115,A2ML1,0,23,8875013,8876057,14,17
1116,A2ML1,0,24,8875013,8880523,14,23
1117,A2ML1,0,25,8880617,8886506,14,35
1118,A2ML1,1,0,8845175,8845441,14,0
1119,A2ML1,1,1,8845503,8846076,14,36
1120,A2ML1,1,2,8846223,8847548,14,20
1121,A2ML1,1,3,8847699,8848719,14,13
1122,A2ML1,1,4,8848915,8849668,14,31
1123,A2ML1,1,5,8849760,8850159,14,41
1124,A2ML1,1,6,8850275,8851783,14,46
1125,A2ML1,1,7,8852013,8852209,14,50
1126,A2ML1,1,8,8852337,8854127,14,22
1127,A2ML1,1,9,8854250,8854779,14,0
1128,A2ML1,1,10,8854832,8855508,14,0
1129,A2ML1,1,11,8855593,8857163,14,0
1130,A2ML1,1,12,8857341,8857506,14,13
1131,A2ML1,1,13,8857589,8857945,14,16
1132,A2ML1,1,14,8858103,8860880,14,15
1133,A2ML1,1,15,8860956,8861134,14,12
1134,A2ML1,1,16,8861298,8863793,14,0
1135,A2ML1,1,17,8864009,8867841,14,12
1136,A2ML1,1,18,8868058,8868229,14,33
1137,A2ML1,1,19,8868358,8868536,14,56
1138,A2ML1,1,20,8868628,8869134,14,44
1139,A2ML1,1,21,8869204,8874424,14,52
1140,A2ML1,1,22,8874528,8874970,14,50
1141,A2ML1,1,23,8875013,8876057,14,21
1142,A2ML1,1,24,8875013,8880523,14,42
1143,A2ML1,1,25,8880617,8886506,14,26
1144,A2ML1,2,0,8845175,8845441,14,0
1145,A2ML1,2,1,8845503,8846076,14,0
1146,A2ML1,2,2,8846223,8847548,14,0
1147,A2ML1,2,3,8847699,8848719,14,0
1148,A2ML1,2,4,8848915,8849668,14,0
1149,A2ML1,2,5,8849760,8850159,14,0
1150,A2ML1,2,6,8850275,8851783,14,0
1151,A2ML1,2,7,8852013,8852209,14,0
1152,A2ML1,2,8,8852337,8854127,14,0
